action_diversity,budget_burn_rate,budget_final,budget_initial,budget_max,budget_min,crash_type,crashed,cumulative_pe.causal.fast,cumulative_pe.causal.med,cumulative_pe.causal.slow,cumulative_pe.cost.fast,cumulative_pe.cost.med,cumulative_pe.cost.slow,cumulative_pe.quantity.fast,cumulative_pe.quantity.med,cumulative_pe.quantity.slow,cumulative_pe.temporal.fast,cumulative_pe.temporal.med,cumulative_pe.temporal.slow,final_budget,final_storage.sku_0,final_storage.sku_1,final_storage.sku_2,final_storage.sku_3,final_storage.sku_4,final_storage.sku_5,final_storage.sku_6,final_storage.sku_7,final_storage.sku_8,final_storage.sku_9,fulfilled_orders,max_repeat_streak,model_load_error,model_load_failed,most_common_action,most_common_action_count,num_repeated_actions,params.agent.interface.prediction_mode,params.agent.model.name,params.combination_id,params.pe_induction.p_shock,params.pe_induction.pe_mag,params.replication_id,params.seed,pe_causal_fast_final,pe_causal_med_final,pe_causal_slow_final,run_id,scratchpad_deletes,scratchpad_final_size,scratchpad_max_size,scratchpad_reads,scratchpad_used,scratchpad_writes,seed,total_orders_requested,total_steps,went_bankrupt
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,51,,False,tool_check_inbox,109,3,optional,deepseek-ai/deepseek-llm-7b-chat,101,0.8,low,1,506,0.0,0.0,0.0,1771294663_42,0,0,0,0,False,0,42,0,56,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,32,,False,tool_check_inbox,53,3,optional,deepseek-ai/deepseek-llm-7b-chat,101,0.8,low,3,508,0.0,0.0,0.0,1771294705_42,0,0,0,0,False,0,42,0,56,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,68,,False,tool_check_inbox,110,2,required,meta-llama/Llama-3.1-8B-Instruct,102,0.8,high,0,510,0.0,0.0,0.0,1771294707_42,0,0,0,0,False,0,42,0,56,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,34,,False,tool_check_inbox,53,3,required,meta-llama/Llama-3.1-8B-Instruct,102,0.8,high,3,513,0.0,0.0,0.0,1771294752_42,0,0,0,0,False,0,42,2,56,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,23,,False,tool_check_inbox,78,3,required,meta-llama/Llama-3.1-8B-Instruct,102,0.8,high,1,511,0.0,0.0,0.0,1771294753_42,0,0,0,0,False,0,42,0,56,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2262.4728986205655,120,0,0,0,0,0,0,0,0,0,1,6,,False,tool_check_inbox,10,2,required,allenai/OLMo-2-1124-13B-Instruct,103,0.8,high,0,515,0.0,0.0,0.0,1771294789_42,0,0,0,0,False,0,42,3,15,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1903.7552402353026,150,0,0,0,0,0,0,0,0,0,1,41,,False,tool_check_inbox,55,2,required,meta-llama/Llama-3.1-8B-Instruct,102,0.8,high,4,514,0.0,0.0,0.0,1771294790_42,0,0,0,0,False,0,42,2,49,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-98.4574111888125,0,50,0,0,0,0,0,0,0,0,1,9,,False,tool_check_inbox,17,3,required,allenai/OLMo-2-1124-13B-Instruct,103,0.8,high,2,517,0.0,0.0,0.0,1771294863_42,0,0,0,0,False,0,42,1,15,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-795.2980873716011,50,0,0,0,0,0,0,0,0,0,1,4,,False,tool_check_inbox,29,10,required,allenai/OLMo-2-1124-13B-Instruct,103,0.8,high,4,519,0.0,0.0,0.0,1771294891_42,0,0,0,0,False,0,42,8,45,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,32,,False,tool_check_inbox,55,1,required,deepseek-ai/deepseek-llm-7b-chat,104,0.8,high,1,521,0.0,0.0,0.0,1771294991_42,0,0,0,0,False,0,42,0,56,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,72,,False,tool_check_inbox,110,2,required,deepseek-ai/deepseek-llm-7b-chat,104,0.8,high,0,520,0.0,0.0,0.0,1771294996_42,0,0,0,0,False,0,42,0,56,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,84,,False,tool_check_inbox,167,4,optional,meta-llama/Llama-3.1-8B-Instruct,105,0.8,high,0,525,0.0,0.0,0.0,1771295021_42,0,0,0,0,False,0,42,0,56,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,44,,False,tool_check_inbox,137,11,optional,meta-llama/Llama-3.1-8B-Instruct,105,0.8,high,1,526,0.0,0.0,0.0,1771295121_42,0,0,0,0,False,0,42,1,56,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-890.1225650396694,24,0,0,0,0,0,0,0,0,0,1,5,,False,tool_check_inbox,18,4,optional,allenai/OLMo-2-1124-13B-Instruct,106,0.8,high,1,531,0.0,0.0,0.0,1771295263_42,0,0,0,0,False,0,42,4,22,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,23,,False,tool_check_inbox,75,8,optional,meta-llama/Llama-3.1-8B-Instruct,105,0.8,high,4,529,0.0,0.0,0.0,1771295265_42,0,0,0,0,False,0,42,0,56,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1653.1082638312,0,50,0,0,0,0,0,0,0,0,1,9,,False,tool_check_inbox,21,3,optional,allenai/OLMo-2-1124-13B-Instruct,106,0.8,high,3,533,0.0,0.0,0.0,1771295344_42,0,0,0,0,False,0,42,1,13,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1037.4398631925108,30,0,0,0,0,0,0,0,0,0,1,5,,False,tool_check_inbox,7,1,optional,allenai/OLMo-2-1124-13B-Instruct,106,0.8,high,2,532,0.0,0.0,0.0,1771295350_42,0,0,0,0,False,0,42,3,10,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,36,,False,tool_check_inbox,55,1,optional,deepseek-ai/deepseek-llm-7b-chat,107,0.8,high,0,535,0.0,0.0,0.0,1771295408_42,0,0,0,0,False,0,42,0,56,False
1,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,56,,False,tool_check_inbox,56,0,optional,deepseek-ai/deepseek-llm-7b-chat,107,0.8,high,1,536,0.0,0.0,0.0,1771295438_42,0,0,0,0,False,0,42,0,56,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,39,,False,tool_check_inbox,108,4,optional,deepseek-ai/deepseek-llm-7b-chat,107,0.8,high,2,537,0.0,0.0,0.0,1771295491_42,0,0,0,0,False,0,42,0,56,False
1,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,56,,False,tool_check_inbox,56,0,optional,deepseek-ai/deepseek-llm-7b-chat,107,0.8,high,4,539,0.0,0.0,0.0,1771295521_42,0,0,0,0,False,0,42,0,56,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,55,,False,tool_check_inbox,55,0,required,meta-llama/Llama-3.1-8B-Instruct,108,0.9,low,2,542,0.0,0.0,0.0,1771295615_42,0,0,0,0,False,0,42,0,56,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,34,,False,tool_check_inbox,77,3,required,meta-llama/Llama-3.1-8B-Instruct,108,0.9,low,1,541,0.0,0.0,0.0,1771295619_42,0,0,0,0,False,0,42,0,56,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,23,,False,tool_check_inbox,54,2,required,meta-llama/Llama-3.1-8B-Instruct,108,0.9,low,4,544,0.0,0.0,0.0,1771295664_42,0,0,0,0,False,0,42,0,56,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-639.5579454980068,0,50,0,0,0,0,0,0,0,0,1,9,,False,tool_check_inbox,14,2,required,allenai/OLMo-2-1124-13B-Instruct,109,0.9,low,0,545,0.0,0.0,0.0,1771295665_42,0,0,0,0,False,0,42,2,18,False
2,0,0,0,0,0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-675.3224691875505,0,50,0,0,0,0,0,0,0,0,1,2,,False,tool_check_inbox,6,2,required,allenai/OLMo-2-1124-13B-Instruct,109,0.9,low,1,546,0.0,0.0,0.0,1771295746_42,0,0,0,0,False,0,42,2,8,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-608.6938528298432,30,0,0,0,0,0,0,0,0,0,1,12,,False,tool_check_inbox,51,10,required,allenai/OLMo-2-1124-13B-Instruct,109,0.9,low,2,547,0.0,0.0,0.0,1771295797_42,0,0,0,0,False,0,42,4,51,False
2,0,0,0,0,0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2284.94785304234,0,50,0,0,0,0,0,0,0,0,1,3,,False,tool_check_inbox,6,2,required,allenai/OLMo-2-1124-13B-Instruct,109,0.9,low,4,549,0.0,0.0,0.0,1771295831_42,0,0,0,0,False,0,42,4,10,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,67,,False,tool_check_inbox,100,3,required,deepseek-ai/deepseek-llm-7b-chat,110,0.9,low,0,550,0.0,0.0,0.0,1771295832_42,0,0,0,0,False,0,42,0,56,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,43,,False,tool_check_inbox,55,1,required,deepseek-ai/deepseek-llm-7b-chat,110,0.9,low,3,553,0.0,0.0,0.0,1771295916_42,0,0,0,0,False,0,42,0,56,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,80,,False,tool_check_inbox,111,1,required,deepseek-ai/deepseek-llm-7b-chat,110,0.9,low,4,554,0.0,0.0,0.0,1771295921_42,0,0,0,0,False,0,42,0,56,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-578.0173886075517,54,0,0,0,0,0,0,0,0,0,1,27,,False,tool_check_inbox,66,4,optional,meta-llama/Llama-3.1-8B-Instruct,111,0.9,low,1,556,0.0,0.0,0.0,1771295953_42,0,0,0,0,False,0,42,2,47,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,55,,False,tool_check_inbox,55,0,optional,meta-llama/Llama-3.1-8B-Instruct,111,0.9,low,2,557,0.0,0.0,0.0,1771296000_42,0,0,0,0,False,0,42,0,56,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,42,,False,tool_check_inbox,54,2,optional,meta-llama/Llama-3.1-8B-Instruct,111,0.9,low,3,558,0.0,0.0,0.0,1771296044_42,0,0,0,0,False,0,42,0,56,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1730.5742069204637,53,0,0,0,0,0,0,0,0,0,1,22,,False,tool_check_inbox,30,1,optional,meta-llama/Llama-3.1-8B-Instruct,111,0.9,low,4,559,0.0,0.0,0.0,1771296174_42,0,0,0,0,False,0,42,1,31,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4008.299652589434,100,0,0,0,0,0,0,0,0,0,1,4,,False,tool_check_inbox,10,2,optional,allenai/OLMo-2-1124-13B-Instruct,112,0.9,low,2,562,0.0,0.0,0.0,1771296224_42,0,0,0,0,False,0,42,4,14,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3893.802258320878,0,0,86,0,0,0,0,0,0,0,1,10,,False,tool_check_inbox,42,8,optional,allenai/OLMo-2-1124-13B-Instruct,112,0.9,low,0,560,0.0,0.0,0.0,1771296225_42,0,0,0,0,False,0,42,5,46,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000.9617853669747,50,0,0,0,0,0,0,0,0,0,1,29,,False,tool_check_inbox,77,5,optional,allenai/OLMo-2-1124-13B-Instruct,112,0.9,low,4,564,0.0,0.0,0.0,1771296325_42,0,0,0,0,False,0,42,2,22,False
1,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,56,,False,tool_check_inbox,56,0,optional,deepseek-ai/deepseek-llm-7b-chat,113,0.9,low,2,567,0.0,0.0,0.0,1771296387_42,0,0,0,0,False,0,42,0,56,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,40,,False,tool_check_inbox,55,1,optional,deepseek-ai/deepseek-llm-7b-chat,113,0.9,low,1,566,0.0,0.0,0.0,1771296388_42,0,0,0,0,False,0,42,0,56,False
1,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,56,,False,tool_check_inbox,56,0,optional,deepseek-ai/deepseek-llm-7b-chat,113,0.9,low,3,568,0.0,0.0,0.0,1771296389_42,0,0,0,0,False,0,42,0,56,False
1,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,56,,False,tool_check_inbox,56,0,optional,deepseek-ai/deepseek-llm-7b-chat,113,0.9,low,4,569,0.0,0.0,0.0,1771296420_42,0,0,0,0,False,0,42,0,56,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,32,,False,tool_check_inbox,54,2,required,meta-llama/Llama-3.1-8B-Instruct,114,0.9,high,0,570,0.0,0.0,0.0,1771296463_42,0,0,0,0,False,0,42,0,56,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,56,,False,tool_check_inbox,160,6,required,meta-llama/Llama-3.1-8B-Instruct,114,0.9,high,1,571,0.0,0.0,0.0,1771296567_42,0,0,0,0,False,0,42,1,56,False
3,0,0,0,0,0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3380.82444366084,78,0,0,0,0,0,0,0,0,0,1,3,,False,tool_check_inbox,7,4,required,allenai/OLMo-2-1124-13B-Instruct,115,0.9,high,1,576,0.0,0.0,0.0,1771296670_42,0,0,0,0,False,0,42,1,14,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,26,,False,tool_check_inbox,62,2,required,meta-llama/Llama-3.1-8B-Instruct,114,0.9,high,4,574,0.0,0.0,0.0,1771296673_42,0,0,0,0,False,0,42,0,56,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.925188047378924,0,50,0,0,0,0,0,0,0,0,1,12,,False,tool_check_inbox,26,3,required,allenai/OLMo-2-1124-13B-Instruct,115,0.9,high,3,578,0.0,0.0,0.0,1771296719_42,0,0,0,0,False,0,42,3,21,False
3,0,0,0,0,0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2407.0291704644637,0,78,0,0,0,0,0,0,0,0,1,0,,False,tool_check_inbox,3,0,required,allenai/OLMo-2-1124-13B-Instruct,115,0.9,high,4,579,0.0,0.0,0.0,1771296720_42,0,0,0,0,False,0,42,2,7,False
1,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,56,,False,tool_check_inbox,56,0,required,deepseek-ai/deepseek-llm-7b-chat,116,0.9,high,0,580,0.0,0.0,0.0,1771296849_42,0,0,0,0,False,0,42,0,56,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,134,,False,tool_check_inbox,166,2,required,deepseek-ai/deepseek-llm-7b-chat,116,0.9,high,1,581,0.0,0.0,0.0,1771296873_42,0,0,0,0,False,0,42,1,56,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,41,,False,tool_check_inbox,55,1,required,deepseek-ai/deepseek-llm-7b-chat,116,0.9,high,4,584,0.0,0.0,0.0,1771296906_42,0,0,0,0,False,0,42,0,56,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1403.4931555636133,105,0,0,0,0,0,0,0,0,0,1,11,,False,tool_check_inbox,48,5,optional,meta-llama/Llama-3.1-8B-Instruct,117,0.9,high,0,585,0.0,0.0,0.0,1771296944_42,0,0,0,0,False,0,42,1,55,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,41,,False,tool_check_inbox,53,2,optional,meta-llama/Llama-3.1-8B-Instruct,117,0.9,high,2,587,0.0,0.0,0.0,1771297001_42,0,0,0,0,False,0,42,0,57,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,23,,False,tool_check_inbox,96,7,optional,meta-llama/Llama-3.1-8B-Instruct,117,0.9,high,3,588,0.0,0.0,0.0,1771297002_42,0,0,0,0,False,0,42,1,56,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,15,,False,tool_check_inbox,49,7,optional,meta-llama/Llama-3.1-8B-Instruct,117,0.9,high,4,589,0.0,0.0,0.0,1771297043_42,0,0,0,0,False,0,42,1,56,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2237.798949531113,0,63,0,0,0,0,0,0,0,0,1,5,,False,tool_check_inbox,7,2,optional,allenai/OLMo-2-1124-13B-Instruct,118,0.9,high,2,592,0.0,0.0,0.0,1771297135_42,0,0,0,0,False,0,42,2,10,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4399.9039213802325,100,0,0,0,0,0,0,0,0,0,1,6,,False,tool_check_inbox,23,7,optional,allenai/OLMo-2-1124-13B-Instruct,118,0.9,high,0,590,0.0,0.0,0.0,1771297139_42,0,0,0,0,False,0,42,4,27,False
2,0,0,0,0,0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2454.4916235096375,0,100,0,0,0,0,0,0,0,0,1,0,,False,tool_order,1,0,optional,allenai/OLMo-2-1124-13B-Instruct,118,0.9,high,3,593,0.0,0.0,0.0,1771297188_42,0,0,0,0,False,0,42,1,2,False
3,0,0,0,0,0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1646.079080455189,87,0,0,0,0,0,0,0,0,0,1,2,,False,tool_check_inbox,5,2,optional,allenai/OLMo-2-1124-13B-Instruct,118,0.9,high,4,594,0.0,0.0,0.0,1771297189_42,0,0,0,0,False,0,42,1,7,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,39,,False,tool_check_inbox,110,2,optional,deepseek-ai/deepseek-llm-7b-chat,119,0.9,high,1,596,0.0,0.0,0.0,1771297230_42,0,0,0,0,False,0,42,0,56,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,37,,False,tool_check_inbox,55,1,optional,deepseek-ai/deepseek-llm-7b-chat,119,0.9,high,2,597,0.0,0.0,0.0,1771297261_42,0,0,0,0,False,0,42,0,56,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,45,,False,tool_check_inbox,55,1,optional,deepseek-ai/deepseek-llm-7b-chat,119,0.9,high,3,598,0.0,0.0,0.0,1771297290_42,0,0,0,0,False,0,42,0,56,False
1,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,56,,False,tool_check_inbox,56,0,optional,deepseek-ai/deepseek-llm-7b-chat,119,0.9,high,4,599,0.0,0.0,0.0,1771297339_42,0,0,0,0,False,0,42,0,56,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,37,,False,tool_check_inbox,54,2,required,meta-llama/Llama-3.1-8B-Instruct,120,1.0,low,1,601,0.0,0.0,0.0,1771297341_42,0,0,0,0,False,0,42,0,56,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-319.07355411766764,0,54,0,0,0,0,0,0,0,0,1,31,,False,tool_check_inbox,38,1,required,meta-llama/Llama-3.1-8B-Instruct,120,1.0,low,0,600,0.0,0.0,0.0,1771297347_42,0,0,0,0,False,0,42,1,39,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1100.5026085227846,53,0,0,0,0,0,0,0,0,0,1,11,,False,tool_check_inbox,18,1,required,meta-llama/Llama-3.1-8B-Instruct,120,1.0,low,2,602,0.0,0.0,0.0,1771297400_42,0,0,0,0,False,0,42,1,19,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,49,,False,tool_check_inbox,107,7,required,meta-llama/Llama-3.1-8B-Instruct,120,1.0,low,3,603,0.0,0.0,0.0,1771297448_42,0,0,0,0,False,0,42,0,59,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-563.9488615218393,45,0,0,0,0,0,0,0,0,0,1,9,,False,tool_check_inbox,22,3,required,allenai/OLMo-2-1124-13B-Instruct,121,1.0,low,0,605,0.0,0.0,0.0,1771297484_42,0,0,0,0,False,0,42,1,15,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-272.21457974520797,19,0,0,0,0,0,0,0,0,0,1,9,,False,tool_check_inbox,13,2,required,allenai/OLMo-2-1124-13B-Instruct,121,1.0,low,2,607,0.0,0.0,0.0,1771297485_42,0,0,0,0,False,0,42,2,18,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-884.4263820263151,0,54,0,0,0,0,0,0,0,0,1,8,,False,tool_check_inbox,15,3,required,allenai/OLMo-2-1124-13B-Instruct,121,1.0,low,3,608,0.0,0.0,0.0,1771297515_42,0,0,0,0,False,0,42,4,20,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1364.2492202396134,47,0,0,0,0,0,0,0,0,0,1,12,,False,tool_check_inbox,16,2,required,allenai/OLMo-2-1124-13B-Instruct,121,1.0,low,4,609,0.0,0.0,0.0,1771297516_42,0,0,0,0,False,0,42,1,19,False
1,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,112,,False,tool_check_inbox,112,0,required,deepseek-ai/deepseek-llm-7b-chat,122,1.0,low,0,610,0.0,0.0,0.0,1771297559_42,0,0,0,0,False,0,42,0,56,False
